date,open,high,low,close,volume,change_percent,avg_vol_20d
2016/9/15,2125.3601,2151.3101,2122.3601,2147.26,3373720000,1.01,3374719500
2016/9/16,2146.48,2146.48,2131.2,2139.1599,5014360000,-0.38,3460409000
2016/9/19,2143.99,2153.6101,2135.9099,2139.1201,3163000000,0,3464319000
2016/9/20,2145.9399,2150.8,2139.1699,2139.76,3140730000,0.03,3482478000
2016/9/21,2144.5801,2165.1101,2139.5701,2163.1201,3712090000,1.09,3516008000
2016/9/22,2170.9399,2179.99,2170.9399,2177.1799,3552830000,0.65,3536235500
2016/9/23,2173.29,2173.75,2163.97,2164.6899,3317190000,-0.57,3553629500
2016/9/26,2158.54,2158.54,2145.04,2146.1001,3216170000,-0.86,3547321000
2016/9/27,2146.04,2161.1299,2141.55,2159.9299,3437770000,0.64,3586470500
2016/9/28,2161.8501,2172.3999,2151.79,2171.3701,3891460000,0.53,3630703500
2016/9/29,2168.8999,2172.6699,2145.2,2151.1299,4249220000,-0.93,3654845000
2016/9/30,2156.51,2175.3,2156.51,2168.27,4173340000,0.8,3693906000
2016/10/3,2164.3301,2164.4099,2154.77,2161.2,3137550000,-0.33,3696227500
2016/10/4,2163.3701,2165.46,2144.01,2150.49,3750890000,-0.5,3711389500
2016/10/5,2155.1499,2163.95,2155.1499,2159.73,3906550000,0.43,3740746000
2016/10/6,2158.22,2162.9299,2150.28,2160.77,3461550000,0.05,3727431500
2016/10/7,2164.1899,2165.8601,2144.8501,2153.74,3619890000,-0.33,3696728000
2016/10/10,2160.3899,2169.6001,2160.3899,2163.6599,2916550000,0.46,3642031500
2016/10/11,2161.3501,2161.5601,2128.8401,2136.73,3438270000,-1.24,3606861500
2016/10/12,2137.6699,2145.3601,2132.77,2139.1799,2977100000,0.11,3572511500
2016/10/13,2130.26,2138.1899,2114.72,2132.55,3580450000,-0.31,3582848000
2016/10/14,2139.6799,2149.1899,2132.98,2132.98,3228150000,0.02,3493537500
2016/10/17,2132.95,2135.6101,2124.4299,2126.5,2830390000,-0.3,3476907000
2016/10/18,2138.3101,2144.3799,2135.49,2139.6001,3170000000,0.62,3478370500
2016/10/19,2140.8101,2148.4399,2138.1499,2144.29,3362670000,0.22,3460899500
2016/10/20,2142.51,2147.1799,2133.4399,2141.3401,3337170000,-0.14,3450116500
2016/10/21,2139.4299,2142.6299,2130.0901,2141.1599,3448850000,-0.01,3456699500
2016/10/24,2148.5,2154.79,2146.9099,2151.3301,3357320000,0.47,3463757000
2016/10/25,2149.72,2151.4399,2141.9299,2143.1599,3751340000,-0.38,3479435500
2016/10/26,2136.97,2145.73,2131.5901,2139.4299,3775200000,-0.17,3473622500
2016/10/27,2144.0601,2147.1299,2132.52,2133.04,4204830000,-0.3,3471403000
2016/10/28,2132.23,2140.72,2119.3601,2126.4099,4019510000,-0.31,3463711500
2016/10/31,2129.78,2133.25,2125.53,2126.1499,3922400000,-0.01,3502954000
2016/11/1,2128.6799,2131.45,2097.8501,2111.72,4532160000,-0.68,3542017500
2016/11/2,2109.4299,2111.76,2094,2097.9399,4248580000,-0.65,3559119000
2016/11/3,2098.8,2102.5601,2085.23,2088.6599,3886740000,-0.44,3580378500
2016/11/4,2083.79,2099.0701,2083.79,2085.1799,3837860000,-0.17,3591277000
2016/11/7,2100.5901,2132,2100.5901,2131.52,3736060000,2.22,3632252500
2016/11/8,2129.9199,2146.8701,2123.5601,2139.5601,3916930000,0.38,3656185500
2016/11/9,2131.5601,2170.1001,2125.3501,2163.26,6264150000,1.11,3820538000
2016/11/10,2167.49,2182.3,2151.1699,2167.48,6451640000,0.2,3964097500
2016/11/11,2162.71,2165.9199,2152.49,2164.45,4988050000,-0.14,4052092500
2016/11/14,2165.6399,2171.3601,2156.0801,2164.2,5367200000,-0.01,4178933000
2016/11/15,2168.29,2180.8401,2166.3799,2180.3899,4543860000,0.75,4247626000
2016/11/16,2177.53,2179.22,2172.2,2176.9399,3830590000,-0.16,4271022000
2016/11/17,2178.6101,2188.0601,2176.6499,2187.1201,3809160000,0.47,4294621500
2016/11/18,2186.8501,2189.8899,2180.3799,2181.8999,3572400000,-0.24,4300799000
2016/11/21,2186.4299,2198.7,2186.4299,2198.1799,3607010000,0.75,4313283500
2016/11/22,2201.5601,2204.8,2194.51,2202.9399,3957940000,0.22,4323613500
2016/11/23,2198.55,2204.72,2194.51,2204.72,3418640000,0.08,4305785500
2016/11/25,2206.27,2213.3501,2206.27,2213.3501,1584600000,0.39,4174774000
2016/11/28,2210.21,2211.1399,2200.3601,2201.72,3505650000,-0.53,4149081000
2016/11/29,2200.76,2210.46,2198.1499,2204.6599,3706560000,0.13,4138289000
2016/11/30,2204.97,2214.1001,2198.8101,2198.8101,5533980000,-0.27,4188380000
2016/12/1,2200.1699,2202.6001,2187.4399,2191.0801,5063740000,-0.35,4229138000
2016/12/2,2191.1201,2197.95,2188.3701,2191.95,3779500000,0.04,4223776000
2016/12/5,2200.6499,2209.4199,2199.97,2204.71,3895230000,0.58,4226644500
2016/12/6,2207.26,2212.78,2202.21,2212.23,3855320000,0.34,4232607500
2016/12/7,2210.72,2241.6299,2208.9299,2241.3501,4501820000,1.32,4261852000
2016/12/8,2241.1299,2251.6899,2237.5701,2246.1899,4200580000,0.22,4158673500
2016/12/9,2249.73,2259.8,2249.23,2259.53,3884480000,0.59,4030315500
2016/12/12,2258.8301,2264.03,2252.3701,2256.96,4034510000,-0.11,3982638500
2016/12/13,2263.3201,2277.53,2263.3201,2271.72,3857590000,0.65,3907158000
2016/12/14,2268.3501,2276.2,2248.4399,2253.28,4406970000,-0.81,3900313500
2016/12/15,2253.77,2272.1201,2253.77,2262.03,4168200000,0.39,3917194000
2016/12/16,2266.8101,2268.05,2254.24,2258.0701,5920340000,-0.18,4022753000
2016/12/19,2259.24,2267.47,2258.21,2262.53,3248370000,0.2,4006551500
2016/12/20,2266.5,2272.5601,2266.1399,2270.76,3298780000,0.36,3991140000
2016/12/21,2270.54,2271.23,2265.1499,2265.1799,2852230000,-0.25,3935854500
2016/12/22,2262.9299,2263.1799,2256.0801,2260.96,2876320000,-0.19,3908738500
2016/12/23,2260.25,2263.79,2258.8401,2263.79,2020550000,0.13,3930536000
2016/12/27,2266.23,2273.8201,2266.1499,2268.8799,1987080000,0.22,3854607500
2016/12/28,2270.23,2271.3101,2249.1101,2249.9199,2392360000,-0.84,3788897500
2016/12/29,2249.5,2254.51,2244.5601,2249.26,2336370000,-0.03,3629017000
2016/12/30,2251.6101,2253.5801,2233.6201,2238.8301,2670900000,-0.46,3509375000
2017/1/3,2251.5701,2263.8799,2245.1299,2257.8301,3770530000,0.85,3508926500
2017/1/4,2261.6001,2272.8201,2261.6001,2270.75,3764890000,0.57,3502409500
2017/1/5,2268.1799,2271.5,2260.45,2269,3761820000,-0.08,3497734500
2017/1/6,2271.1399,2282.1001,2264.0601,2276.98,3339890000,0.35,3439638000
2017/1/9,2273.5901,2275.49,2268.8999,2268.8999,3217610000,-0.35,3390489500
2017/1/10,2269.72,2279.27,2265.27,2268.8999,3638790000,0,3378205000
2017/1/11,2268.6001,2275.3201,2260.8301,2275.3201,3620410000,0.28,3357500000
2017/1/12,2271.1399,2271.78,2254.25,2270.4399,3462130000,-0.21,3337727000
2017/1/13,2272.74,2278.6799,2271.51,2274.6399,3081270000,0.18,3271442000
2017/1/17,2269.1399,2272.0801,2262.8101,2267.8899,3584990000,-0.3,3242281500
2017/1/18,2269.1399,2272.01,2263.3501,2271.8899,3315250000,0.18,3112027000
2017/1/19,2271.8999,2274.3301,2258.4099,2263.6899,3165970000,-0.36,3107907000
2017/1/20,2269.96,2276.96,2265.01,2271.3101,3524970000,0.34,3119216500
2017/1/23,2267.78,2271.78,2257.02,2265.2,3152710000,-0.27,3134240500
2017/1/24,2267.8799,2284.6299,2266.6799,2280.0701,3810960000,0.66,3180972500
2017/1/25,2288.8799,2299.55,2288.8799,2298.3701,3846020000,0.8,3272246000
2017/1/26,2298.6299,2300.99,2294.0801,2296.6799,3610360000,-0.07,3353410000
2017/1/27,2299.02,2299.02,2291.6201,2294.6899,3135890000,-0.09,3390586500
2017/1/30,2286.01,2286.01,2268.04,2280.8999,3591270000,-0.6,3453331500
2017/1/31,2274.02,2279.0901,2267.21,2278.8701,4087450000,-0.09,3524159000
2017/2/1,2285.5901,2289.1399,2272.4399,2279.55,3916610000,0.03,3531463000
2017/2/2,2276.6899,2283.97,2271.6499,2280.8501,3807710000,0.06,3533604000
2017/2/3,2288.54,2298.3101,2287.8799,2297.4199,3597970000,0.73,3525411500
2017/2/6,2294.28,2296.1799,2288.5701,2292.5601,3109050000,-0.21,3513869500
2017/2/7,2295.8701,2299.3999,2290.1599,2293.0801,3448690000,0.02,3525423500
2017/2/8,2289.55,2295.9099,2285.3799,2294.6699,3609740000,0.07,3523971000
2017/2/9,2296.7,2311.0801,2296.6101,2307.8701,3677940000,0.58,3526847500
2017/2/10,2312.27,2319.23,2311.1001,2316.1001,3475020000,0.36,3527492000
2017/2/13,2321.72,2331.5801,2321.4199,2328.25,3349730000,0.52,3540915000
2017/2/14,2326.1201,2337.5801,2322.1699,2337.5801,3520910000,0.4,3537711000
2017/2/15,2335.5801,2351.3,2334.8101,2349.25,3775590000,0.5,3560728000
2017/2/16,2349.6399,2351.3101,2338.8701,2347.22,3672370000,-0.09,3586048000
2017/2/17,2343.01,2351.1599,2339.5801,2351.1599,3513060000,0.17,3585452500
2017/2/21,2354.9099,2366.71,2354.9099,2365.3799,3579780000,0.6,3606806000
2017/2/22,2361.1101,2365.1299,2358.3401,2362.8201,3468670000,-0.11,3589691500
2017/2/23,2367.5,2368.26,2355.0901,2363.8101,4015260000,0.04,3598153500
2017/2/24,2355.73,2367.3401,2352.8701,2367.3401,3831570000,0.15,3609214000
2017/2/27,2365.23,2371.54,2361.8701,2369.75,3582610000,0.1,3631550000
2017/2/28,2366.0801,2367.79,2358.96,2363.6399,4210140000,-0.26,3662493500
2017/3/1,2380.1299,2400.98,2380.1299,2395.96,4345180000,1.37,3675380000
2017/3/2,2394.75,2394.75,2380.1699,2381.9199,3821320000,-0.59,3670615500
2017/3/3,2380.9199,2383.8899,2375.3899,2383.1201,3555260000,0.05,3657993000
2017/3/6,2375.23,2378.8,2367.98,2375.3101,3232700000,-0.33,3639729500
2017/3/7,2370.74,2375.1201,2365.51,2368.3899,3518390000,-0.29,3660196500
2017/3/8,2369.8101,2373.0901,2361.01,2362.98,3812100000,-0.23,3678367000
2017/3/9,2363.49,2369.0801,2354.54,2364.8701,3716340000,0.08,3683697000
2017/3/10,2372.52,2376.8601,2363.04,2372.6001,3432950000,0.33,3671447500
2017/3/13,2371.5601,2374.4199,2368.52,2373.47,3133900000,0.04,3654391500
2017/3/14,2368.55,2368.55,2358.1799,2365.45,3172630000,-0.34,3645536500
2017/3/15,2370.3401,2390.01,2368.9399,2385.26,3906840000,0.84,3664833000
2017/3/16,2387.71,2388.1001,2377.1799,2381.3799,3365660000,-0.16,3644336500
2017/3/17,2383.71,2385.71,2377.6399,2378.25,5178040000,-0.13,3719620000
2017/3/20,2378.24,2379.55,2369.6599,2373.47,3054930000,-0.2,3696713500
2017/3/21,2379.3201,2381.9299,2341.8999,2344.02,4265590000,-1.24,3731004000
2017/3/22,2343,2351.8101,2336.45,2348.45,3572730000,0.19,3736207000
2017/3/23,2345.97,2358.9199,2342.1299,2345.96,3260600000,-0.11,3698474000
2017/3/24,2350.4199,2356.22,2335.74,2343.98,2975130000,-0.08,3655652000
2017/3/27,2329.1101,2344.8999,2322.25,2341.5901,3240230000,-0.1,3638533000
2017/3/28,2339.79,2363.78,2337.6299,2358.5701,3367780000,0.73,3596415000
2017/3/29,2356.54,2363.3601,2352.9399,2361.1299,3106940000,0.11,3534503000
2017/3/30,2361.3101,2370.4199,2358.5801,2368.0601,3158420000,0.29,3501358000
2017/3/31,2364.8201,2370.3501,2362.6001,2362.72,3354110000,-0.23,3491300500
2017/4/3,2362.3401,2365.8701,2344.73,2358.8401,3416400000,-0.16,3500485500
2017/4/4,2354.76,2360.53,2350.72,2360.1599,3206240000,0.06,3484878000
2017/4/5,2366.5901,2378.3601,2350.52,2352.95,3770520000,-0.31,3482799000
2017/4/6,2353.79,2364.1599,2348.8999,2357.49,3201920000,0.19,3457078000
2017/4/7,2356.5901,2363.76,2350.74,2355.54,3053150000,-0.08,3438088000
2017/4/10,2357.1599,2366.3701,2351.5,2357.1599,2785410000,0.07,3420663500
2017/4/11,2353.9199,2355.22,2337.25,2353.78,3117420000,-0.14,3417903000
2017/4/12,2352.1499,2352.72,2341.1799,2344.9299,3196950000,-0.38,3382408500
2017/4/13,2341.98,2348.26,2328.95,2328.95,3143890000,-0.68,3371320000
2017/4/17,2332.6201,2349.1399,2332.51,2349.01,2824710000,0.86,3253653500
2017/4/18,2342.53,2348.3501,2334.54,2342.1899,3269840000,-0.29,3264399000
2017/4/19,2346.79,2352.6299,2335.05,2338.1699,3519900000,-0.17,3227114500
2017/4/20,2342.6899,2361.3701,2340.9099,2355.8401,3647420000,0.76,3230849000
2017/4/21,2354.74,2356.1799,2344.51,2348.6899,3503360000,-0.3,3242987000
2017/4/24,2370.3301,2376.98,2369.1899,2374.1499,3690650000,1.08,3278763000
2017/4/25,2381.51,2392.48,2381.1499,2388.6101,3995240000,0.61,3316513500
2017/4/26,2388.98,2398.1599,2386.78,2387.45,4105920000,-0.05,3353420500
2017/4/27,2389.7,2392.1001,2382.6799,2388.77,4098460000,0.06,3402996500
2017/4/28,2393.6799,2393.6799,2382.3601,2384.2,3718270000,-0.19,3430989000
2017/5/1,2388.5,2394.49,2384.8301,2388.3301,3199240000,0.17,3423245500
2017/5/2,2391.05,2392.9299,2385.8201,2391.1699,3813680000,0.12,3443109500
2017/5/3,2386.5,2389.8201,2379.75,2388.1299,3893990000,-0.13,3477497000
2017/5/4,2389.79,2391.4299,2380.3501,2389.52,4362540000,0.06,3507098000
2017/5/5,2392.3701,2399.29,2389.3799,2399.29,3540140000,0.41,3524009000
2017/5/8,2399.9399,2401.3601,2393.9199,2399.3799,3429440000,0,3542823500
2017/5/9,2401.5801,2403.8701,2392.4399,2396.9199,3653590000,-0.1,3586232500
2017/5/10,2396.79,2399.74,2392.79,2399.6299,3643530000,0.11,3612538000
2017/5/11,2394.8401,2395.72,2381.74,2394.4399,3727420000,-0.22,3639061500
2017/5/12,2392.4399,2392.4399,2387.1899,2390.8999,3305630000,-0.15,3647148500
2017/5/15,2393.98,2404.05,2393.9399,2402.3201,3473600000,0.48,3679593000
2017/5/16,2404.55,2405.77,2396.05,2400.6699,3420790000,-0.07,3687140500
2017/5/17,2382.95,2384.8701,2356.21,2357.03,4163000000,-1.82,3719295500
2017/5/18,2354.6899,2375.74,2352.72,2365.72,4319420000,0.37,3752895500
2017/5/19,2371.3701,2389.0601,2370.4299,2381.73,3825160000,0.68,3768985500
2017/5/22,2387.21,2395.46,2386.9199,2394.02,3172830000,0.52,3743094500
2017/5/23,2397.04,2400.8501,2393.8799,2398.4199,3213570000,0.18,3704011000
2017/5/24,2401.4099,2405.5801,2397.99,2404.3899,3389900000,0.25,3668210000
2017/5/25,2409.54,2418.71,2408.01,2415.0701,3535390000,0.44,3640056500
2017/5/26,2414.5,2416.6799,2412.2,2415.8201,2805040000,0.03,3594395000
2017/5/30,2411.6699,2415.26,2409.4299,2412.9099,3203160000,-0.12,3594591000
2017/5/31,2415.6299,2415.99,2403.5901,2411.8,4516110000,-0.05,3629712500
2017/6/1,2415.6499,2430.0601,2413.54,2430.0601,3857140000,0.76,3627870000
2017/6/2,2431.28,2440.23,2427.71,2439.0701,3461680000,0.37,3582827000
2017/6/5,2437.8301,2439.55,2434.3201,2436.1001,2912600000,-0.12,3551450000
2017/6/6,2431.9199,2436.21,2428.1201,2429.3301,3357840000,-0.28,3547870000
2017/6/7,2432.03,2435.28,2424.75,2433.1399,3572300000,0.16,3543805500
2017/6/8,2434.27,2439.27,2427.9399,2433.79,3728860000,0.03,3548072000
2017/6/9,2436.3899,2446.2,2415.7,2431.77,4027340000,-0.08,3563068000
2017/6/12,2425.8799,2430.3799,2419.97,2429.3899,4027750000,-0.1,3599174000
2017/6/13,2434.1499,2441.49,2431.28,2440.3501,3275500000,0.45,3589269000
2017/6/14,2443.75,2443.75,2428.3401,2437.9199,3555590000,-0.1,3596009000
2017/6/15,2424.1399,2433.95,2418.53,2432.46,3353050000,-0.22,3555511500
2017/6/16,2431.24,2433.1499,2422.8799,2433.1499,5284720000,0.03,3603776500
2017/6/19,2442.55,2453.8201,2441.79,2453.46,3264700000,0.83,3575753500
2017/6/20,2450.6599,2450.6599,2436.6001,2437.03,3416510000,-0.67,3587937500
2017/6/21,2439.3101,2442.23,2430.74,2435.6101,3594820000,-0.06,3607000000
2017/6/22,2437.3999,2441.6201,2433.27,2434.5,3468210000,-0.05,3610915500
2017/6/23,2434.6499,2441.3999,2431.1101,2438.3,5278330000,0.16,3698062500
2017/6/26,2443.3201,2450.4199,2437.03,2439.0701,3238970000,0.03,3719759000
2017/6/27,2436.3401,2440.1499,2419.3799,2419.3799,3563910000,-0.81,3737796500
2017/6/28,2428.7,2442.97,2428.02,2440.6899,3500800000,0.88,3687031000
2017/6/29,2442.3799,2442.73,2405.7,2419.7,3900280000,-0.86,3689188000
2017/6/30,2429.2,2432.71,2421.6499,2423.4099,3361590000,0.15,3684183500
2017/7/3,2431.3899,2439.1699,2428.6899,2429.01,1962290000,0.23,3636668000
2017/7/5,2430.78,2434.8999,2422.05,2432.54,3367220000,0.15,3637137000
2017/7/6,2423.4399,2424.28,2407.7,2409.75,3364520000,-0.94,3626748000
2017/7/7,2413.52,2426.9199,2413.52,2425.1799,2901330000,0.64,3585371500
2017/7/10,2424.51,2432,2422.27,2427.4299,2999130000,0.09,3533961000
2017/7/11,2427.3501,2429.3,2412.79,2425.53,3106750000,-0.08,3487911000
2017/7/12,2435.75,2445.76,2435.75,2443.25,3171620000,0.73,3482717000
2017/7/13,2444.99,2449.3201,2441.6899,2447.8301,3067670000,0.19,3458321000
2017/7/14,2449.1599,2463.54,2446.6899,2459.27,2736640000,0.47,3427500500
2017/7/17,2459.5,2462.8201,2457.1599,2459.1399,2793170000,-0.01,3302923000
2017/7/18,2455.8799,2460.9199,2450.3401,2460.6101,2962130000,0.06,3287794500
2017/7/19,2463.8501,2473.8301,2463.8501,2473.8301,3059760000,0.54,3269957000
2017/7/20,2475.5601,2477.6201,2468.4299,2473.45,3182780000,-0.02,3249355000
2017/7/21,2467.3999,2472.54,2465.0601,2472.54,3059570000,-0.04,3228923000
2017/7/24,2472.04,2473.1001,2466.3201,2469.9099,3010240000,-0.11,3115518500
2017/7/25,2477.8799,2481.24,2474.9099,2477.1299,4108060000,0.29,3158973000
2017/7/26,2479.97,2481.6899,2474.9399,2477.8301,3557020000,0.03,3158628500
2017/7/27,2482.76,2484.04,2459.9299,2475.4199,3995520000,-0.1,3183364500
2017/7/28,2469.1201,2473.53,2464.6599,2472.1001,3294770000,-0.13,3153089000
2017/7/31,2475.9399,2477.96,2468.53,2470.3,3469210000,-0.07,3158470000
2017/8/1,2477.1001,2478.51,2471.1399,2476.3501,3460860000,0.24,3233398500
2017/8/2,2480.3799,2480.3799,2466.48,2477.5701,3478580000,0.05,3238966500
2017/8/3,2476.03,2476.03,2468.8501,2472.1599,3645020000,-0.22,3252991500
2017/8/4,2476.8799,2480,2472.0801,2476.8301,3235140000,0.19,3269682000
2017/8/7,2477.1399,2480.95,2475.8799,2480.9099,2931780000,0.16,3266314500
2017/8/8,2478.3501,2490.8701,2470.3201,2474.9199,3344640000,-0.24,3278209000
2017/8/9,2465.3501,2474.4099,2462.0801,2474.02,3308060000,-0.04,3285031000
2017/8/10,2465.3799,2465.3799,2437.75,2438.21,3621070000,-1.45,3312701000
2017/8/11,2441.04,2448.0901,2437.8501,2441.3201,3159930000,0.13,3333865500
2017/8/14,2454.96,2468.22,2454.96,2465.8401,2822550000,1,3335334500
2017/8/15,2468.6599,2468.8999,2461.6101,2464.6101,2913100000,-0.05,3332883000
2017/8/16,2468.6299,2474.9299,2463.8601,2468.1101,2953650000,0.14,3327577500
2017/8/17,2462.95,2465.02,2430.01,2430.01,3142620000,-1.54,3325569500
2017/8/18,2427.6399,2440.27,2420.6899,2425.55,3415680000,-0.18,3343375000
2017/8/21,2425.5,2430.5801,2417.3501,2428.3701,2788150000,0.12,3332270500
2017/8/22,2433.75,2454.77,2433.6699,2452.51,2777490000,0.99,3265742000
2017/8/23,2444.8799,2448.9099,2441.4199,2444.04,2785290000,-0.35,3227155500
2017/8/24,2447.9099,2450.3899,2436.1899,2438.97,2846590000,-0.21,3169709000
2017/8/25,2444.72,2453.96,2442.22,2443.05,2588780000,0.17,3134409500
2017/8/28,2447.3501,2449.1201,2439.03,2444.24,2677700000,0.05,3094834000
2017/8/29,2431.9399,2449.1899,2428.2,2446.3,2737580000,0.08,3058670000
2017/8/30,2446.0601,2460.3101,2443.77,2457.5901,2633660000,0.46,3016424000
2017/8/31,2462.6499,2475.01,2462.6499,2471.6499,3348110000,0.57,3001578500
2017/9/1,2474.4199,2480.3799,2473.8501,2476.55,2710730000,0.2,2975358000
2017/9/5,2470.3501,2471.97,2446.55,2457.8501,3490260000,-0.76,3003282000
2017/9/6,2463.8301,2469.6399,2459.2,2465.54,3374410000,0.31,3004770500
2017/9/7,2468.0601,2468.6201,2460.29,2465.1001,3353930000,-0.02,3007064000
2017/9/8,2462.25,2467.1101,2459.3999,2461.4299,3302490000,-0.15,2991135000
2017/9/11,2474.52,2488.95,2474.52,2488.1101,3291760000,1.08,2997726500
2017/9/12,2491.9399,2496.77,2490.3701,2496.48,3230920000,0.34,3018145000
2017/9/13,2493.8899,2498.3701,2492.1399,2498.3701,3368050000,0.08,3040892500
2017/9/14,2494.5601,2498.4299,2491.3501,2495.6201,3414460000,-0.11,3063933000
2017/9/15,2495.6699,2500.23,2493.1599,2500.23,4853170000,0.18,3149460500
2017/9/18,2502.51,2508.3201,2499.9199,2503.8701,3194300000,0.15,3138391500
2017/9/19,2506.29,2507.8401,2503.1899,2506.6499,3249100000,0.11,3161439000
2017/9/20,2506.8401,2508.8501,2496.6699,2508.24,3530010000,0.06,3199065000
2017/9/21,2507.1599,2507.1599,2499,2500.6001,2930860000,-0.3,3206343500
2017/9/22,2497.26,2503.47,2496.54,2502.22,2865960000,0.06,3207312000
2017/9/25,2499.3899,2502.54,2488.03,2496.6599,3297890000,-0.22,3242767500
2017/9/26,2501.04,2503.51,2495.1201,2496.8401,3043110000,0.01,3261038000
2017/9/27,2503.3,2511.75,2495.9099,2507.04,3456030000,0.41,3296960500
2017/9/28,2503.4099,2510.8101,2502.9299,2510.0601,3168620000,0.12,3323708500
2017/9/29,2509.96,2519.4399,2507.99,2519.3601,3211920000,0.37,3316899000
2017/10/2,2521.2,2529.23,2520.3999,2529.1201,3199730000,0.39,3341349000
2017/10/3,2530.3401,2535.1299,2528.8501,2534.5801,3068850000,0.22,3320278500
2017/10/4,2533.48,2540.53,2531.8,2537.74,3017120000,0.12,3302414000
2017/10/5,2540.8601,2552.51,2540.02,2552.0701,3045120000,0.56,3286973500
2017/10/6,2547.4399,2549.4099,2543.79,2549.3301,2884570000,-0.11,3266077500
2017/10/9,2551.3899,2551.8201,2541.6001,2544.73,2483970000,-0.18,3225688000
2017/10/10,2549.99,2555.23,2544.8601,2550.6399,2960500000,0.23,3212167000
2017/10/11,2550.6201,2555.24,2547.95,2555.24,2976090000,0.18,3192569000
2017/10/12,2552.8799,2555.3301,2548.3101,2550.9299,3151510000,-0.17,3179421500
2017/10/13,2555.6599,2557.6499,2552.0901,2553.1699,3149440000,0.09,3094235000
2017/10/16,2555.5701,2559.47,2552.6399,2557.6399,2916020000,0.18,3080321000
2017/10/17,2557.1699,2559.71,2554.6899,2559.3601,2889390000,0.07,3062335500
2017/10/18,2562.8701,2564.1101,2559.6699,2561.26,2998090000,0.07,3035739500
2017/10/19,2553.3899,2562.3601,2547.9199,2562.1001,2990710000,0.03,3038732000
2017/10/20,2567.5601,2575.4399,2567.5601,2575.21,3384650000,0.51,3064666500
2017/10/23,2578.0801,2578.29,2564.3301,2564.98,3211710000,-0.4,3060357500
2017/10/24,2568.6599,2572.1799,2565.5801,2569.1299,3427330000,0.16,3079568500
2017/10/25,2566.52,2567.3999,2544,2557.1499,3874510000,-0.47,3100492500
2017/10/26,2560.0801,2567.0701,2559.8,2560.3999,3869050000,0.13,3135514000
2017/10/27,2570.26,2582.98,2565.9399,2581.0701,3887110000,0.81,3169273500
2017/10/30,2577.75,2580.03,2568.25,2572.8301,3658870000,-0.32,3192230500
2017/10/31,2575.99,2578.29,2572.1499,2575.26,3827230000,0.09,3230149500
2017/11/1,2583.21,2588.3999,2574.9199,2579.3601,3813180000,0.16,3269952500
2017/11/2,2579.46,2581.1101,2566.1699,2579.8501,4048270000,0.02,3320110000
2017/11/3,2581.9299,2588.4199,2576.77,2587.8401,3567710000,0.31,3354267000
2017/11/6,2587.47,2593.3799,2585.6599,2591.1299,3539080000,0.13,3407022500
2017/11/7,2592.1101,2597.02,2584.3501,2590.6399,3809650000,-0.02,3449480000
2017/11/8,2588.71,2595.47,2585.02,2594.3799,3899360000,0.14,3495643500
2017/11/9,2584,2586.5,2566.3301,2584.6201,3831610000,-0.38,3529648500
2017/11/10,2580.1799,2583.8101,2575.5701,2582.3,3486910000,-0.09,3546522000
2017/11/13,2576.53,2587.6599,2574.48,2584.8401,3402930000,0.1,3570867500
2017/11/14,2577.75,2579.6599,2566.5601,2578.8701,3641760000,-0.23,3608486000
2017/11/15,2569.45,2572.8401,2557.45,2564.6201,3558890000,-0.55,3636526000
2017/11/16,2572.95,2590.0901,2572.95,2585.6399,3312710000,0.82,3652626000
2017/11/17,2582.9399,2583.96,2577.6201,2578.8501,3300160000,-0.26,3648401500
2017/11/20,2579.49,2584.6399,2578.24,2582.1399,3003540000,0.13,3637993000
2017/11/21,2589.1699,2601.1899,2589.1699,2599.03,3332720000,0.65,3633262500
2017/11/22,2600.3101,2600.9399,2595.23,2597.0801,2762950000,-0.08,3577684500
2017/11/24,2600.4199,2604.21,2600.4199,2602.4199,1349780000,0.21,3451721000
2017/11/27,2602.6599,2606.4099,2598.8701,2601.4199,3006860000,-0.04,3407708500
2017/11/28,2605.9399,2627.6899,2605.4399,2627.04,3488420000,0.98,3399186000
2017/11/29,2627.8201,2634.8899,2620.3201,2626.0701,4078280000,-0.04,3411738500
2017/11/30,2633.9299,2657.74,2633.9299,2647.5801,4938490000,0.82,3468004000
2017/12/1,2645.1001,2650.6201,2605.52,2642.22,3942320000,-0.2,3462706500
2017/12/4,2657.1899,2665.1899,2639.03,2639.4399,4023150000,-0.11,3485478500
2017/12/5,2639.78,2648.72,2627.73,2629.5701,3539040000,-0.37,3485476500
2017/12/6,2626.24,2634.4099,2624.75,2629.27,3229000000,-0.01,3456444000
2017/12/7,2628.3799,2640.99,2626.53,2636.98,3292400000,0.29,3426096000
2017/12/8,2646.21,2651.6499,2644.1001,2651.5,3106150000,0.55,3389823000
2017/12/11,2652.1899,2660.3301,2651.47,2659.99,3091950000,0.32,3370075000
2017/12/12,2661.73,2669.72,2659.78,2664.1101,3555680000,0.15,3377712500
2017/12/13,2667.5901,2671.8799,2662.8501,2662.8501,3542370000,-0.05,3372743000
2017/12/14,2665.8701,2668.0901,2652.01,2652.01,3430030000,-0.41,3366300000
2017/12/15,2660.6299,2679.6299,2659.1399,2675.8101,5723920000,0.9,3486860500
2017/12/18,2685.9199,2694.97,2685.9199,2690.1599,3724660000,0.54,3508085500
2017/12/19,2692.71,2694.4399,2680.74,2681.47,3368590000,-0.32,3526338000
